Season,Club,First Name,Last Name,Position,Total Compensation,Base Salary
2010,Toronto FC,Julian,de Guzman,M,"$1,717,546.00","$1,670,796.00"
2010,Chicago Fire FC,Fredrik,Ljungberg,M,"$1,314,000.00","$1,300,000.00"
2010,Toronto FC,"Miguel ""Mista""",Martinez,F,"$987,338.00","$968,736.00"
2010,DC United,Branko,Boskovic,M,"$516,200.00","$380,000.00"
2010,Seattle Sounders FC,Blaise,Nkufo,F,"$480,000.00","$480,000.00"
2010,New England Revolution,Shalrie,Joseph,M,"$475,000.00","$450,000.00"
2010,New England Revolution,Taylor,Twellman,F,"$459,500.00","$434,500.00"
2010,Toronto FC,Dwayne,DeRosario,M,"$443,750.00","$375,000.00"
2010,Chicago Fire FC,Brian,McBride,F,"$403,333.00","$378,000.00"
2010,Colorado Rapids,Conor,Casey,F,"$350,000.00","$350,000.00"
2010,Houston Dynamo,Brian,Ching,F,"$350,000.00","$350,000.00"
2010,Columbus Crew SC,Chad,Marshall,D,"$320,000.00","$250,000.00"
2010,New York Red Bulls,Carl,Robinson,M,"$315,000.00","$300,000.00"
2010,San Jose Earthquakes,Bobby,Convey,M,"$307,500.00","$285,000.00"
2010,Colorado Rapids,Pablo,Mastroeni,M-D,"$300,500.00","$255,000.00"
2010,FC Dallas,David,Ferreira,M-F,"$300,000.00","$300,000.00"
2010,Seattle Sounders FC,Alvaro,Fernandez,M,"$300,000.00","$300,000.00"
2010,Seattle Sounders FC,Kasey,Keller,GK,"$300,000.00","$300,000.00"
2010,Philadelphia Union,Fred,Carreiro,M-F,"$282,000.00","$250,000.00"
2010,New York Red Bulls,Ibrahim,Salou,F,"$264,000.00","$264,000.00"
2010,Houston Dynamo,Brad,Davis,M,"$258,063.00","$215,000.00"
2010,Real Salt Lake,Javier,Morales,M,"$252,500.00","$200,000.00"
2010,Philadelphia Union,Daniel,Califf,D,"$250,000.00","$250,000.00"
2010,Real Salt Lake,Kyle,Beckerman,M,"$250,000.00","$250,000.00"
2010,DC United,Pablo,Hernandez,F,"$249,091.00","$240,000.00"
2010,Sporting Kansas City,Jimmy,Conrad,D,"$244,000.00","$232,750.00"
2010,Columbus Crew SC,Guillermo,Barros Schelotto,M-F,"$241,250.00","$140,000.00"
2010,Columbus Crew SC,Andres,Mendoza,F,"$240,833.00","$216,000.00"
2010,New England Revolution,Edgaras,Jankauskas,F,"$240,000.00","$240,000.00"
2010,Real Salt Lake,Jamison,Olave,D,"$240,000.00","$225,000.00"
2010,FC Dallas,Jeffrey,Cunningham,F,"$230,125.00","$220,000.00"
2010,Sporting Kansas City,Davy,Arnaud,M,"$228,750.00","$220,000.00"
2010,New England Revolution,Ilija,Stolica,F,"$221,500.00","$216,000.00"
2010,Sporting Kansas City,Josh,Wolff,F,"$220,004.00","$220,004.00"
2010,Chivas USA,Rodolfo,Espinoza,M,"$218,500.00","$216,000.00"
2010,DC United,Danny,Allsopp,F,"$217,500.00","$180,000.00"
2010,Columbus Crew SC,Dilaver,Duka,M,"$213,000.00","$80,000.00"
2010,Toronto FC,Chad,Barrett,F,"$212,500.00","$205,000.00"
2010,FC Dallas,Heath,Pearce,D,"$207,500.00","$198,000.00"
2010,Philadelphia Union,Danny,Mwanga,F,"$206,250.00","$100,000.00"
2010,DC United,Troy,Perkins,GK,"$205,000.00","$200,000.00"
2010,Chivas USA,Giancarlo,Maldonado,F,"$204,000.00","$204,000.00"
2010,San Jose Earthquakes,Joe,Cannon,GK,"$200,256.00","$190,000.00"
2010,Chicago Fire FC,Wilman,Conde,D,"$200,000.00","$180,000.00"
2010,Philadelphia Union,Michael,Orozco,D,"$200,000.00","$150,000.00"
2010,LA Galaxy,Gregg,Berhalter,D,"$198,750.00","$180,000.00"
2010,Toronto FC,Nick,Garcia,D,"$198,750.00","$190,000.00"
2010,Chivas USA,Paulo,Nagamura,M,"$197,500.00","$192,000.00"
2010,San Jose Earthquakes,Arturo,Alvarez,M-F,"$192,676.00","$183,338.00"
2010,Columbus Crew SC,Eddie,Gaven,M-F,"$190,575.00","$190,575.00"
2010,Columbus Crew SC,Gino,Padula,D,"$190,000.00","$165,000.00"
2010,Houston Dynamo,Robert,Boswell,D,"$190,000.00","$190,000.00"
2010,New England Revolution,Marko,Perovic,M,"$190,000.00","$180,000.00"
2010,Houston Dynamo,Brian,Mullan,M,"$189,813.00","$180,500.00"
2010,Chicago Fire FC,John,Thorrington,M,"$189,500.00","$177,000.00"
2010,LA Galaxy,Edson,Buddle,F,"$188,448.00","$178,448.00"
2010,DC United,Jaime,Moreno,F,"$185,000.00","$160,000.00"
2010,Philadelphia Union,Eduardo,Coudet,M,"$185,000.00","$180,000.00"
2010,Philadelphia Union,Juan Diego,Gonzalez,D,"$184,463.00","$180,000.00"
2010,Colorado Rapids,Jamie,Smith,M,"$182,800.00","$172,800.00"
2010,Sporting Kansas City,Kei,Kamara,F,"$182,500.00","$180,000.00"
2010,New England Revolution,Matt,Reis,GK,"$182,011.00","$182,011.00"
2010,Toronto FC,O'Brian,White,F,"$182,000.00","$105,000.00"
2010,Chicago Fire FC,Collins,John,F,"$181,875.00","$160,000.00"
2010,Colorado Rapids,Julien,Baudet,D,"$181,750.00","$168,000.00"
2010,Real Salt Lake,Luis,Gil,M,"$180,583.00","$85,500.00"
2010,Seattle Sounders FC,Fredy,Montero,F,"$180,000.00","$180,000.00"
2010,New York Red Bulls,Tony,Tchani,M,"$179,000.00","$75,000.00"
2010,FC Dallas,Dario,Sala,GK,"$178,125.00","$160,000.00"
2010,Seattle Sounders FC,Steve,Zakuani,F,"$178,000.00","$80,000.00"
2010,Columbus Crew SC,Emmanuel,Ekpo,M,"$177,250.00","$155,000.00"
2010,Houston Dynamo,Patrick,Onstad,GK,"$172,333.00","$164,000.00"
2010,Colorado Rapids,Marvell,Wynne,D,"$171,750.00","$66,500.00"
2010,DC United,Clyde,Simms,M,"$171,000.00","$165,000.00"
2010,Philadelphia Union,Justin,Mapp,M,"$170,333.00","$162,000.00"
2010,Seattle Sounders FC,Tyrone,Marshall,D,"$169,125.00","$165,375.00"
2010,Chicago Fire FC,Logan,Pause,M,"$168,125.00","$160,000.00"
2010,Sporting Kansas City,Zoltan,Hercegfalvi,F,"$168,000.00","$168,000.00"
2010,San Jose Earthquakes,Khari,Stephenson,M,"$167,333.00","$151,500.00"
2010,DC United,Dejan,Jakovic,D,"$167,103.00","$147,600.00"
2010,San Jose Earthquakes,Ike,Opara,D,"$165,900.00","$80,000.00"
2010,FC Dallas,Dax,McCarty,M,"$165,000.00","$145,000.00"
2010,Sporting Kansas City,Teal,Bunbury,F,"$163,000.00","$65,000.00"
2010,Colorado Rapids,Drew,Moor,D,"$162,389.00","$145,200.00"
2010,San Jose Earthquakes,Ramiro,Corrales,M,"$160,625.00","$150,000.00"
2010,Chicago Fire FC,Patrick,Nyarko,F,"$160,000.00","$80,000.00"
2010,LA Galaxy,Donovan,Ricketts,GK,"$160,000.00","$160,000.00"
2010,Sporting Kansas City,Shavar,Thomas,D,"$159,375.00","$145,000.00"
2010,Philadelphia Union,Alejandro,Moreno,F,"$158,125.00","$145,000.00"
2010,Philadelphia Union,Amobi,Okugo,M,"$158,000.00","$75,000.00"
2010,LA Galaxy,Omar,Gonzalez,D,"$157,000.00","$80,000.00"
2010,Seattle Sounders FC,Nate,Jaqua,F,"$157,000.00","$150,000.00"
2010,New York Red Bulls,Bouna,Coundoul,GK,"$156,250.00","$155,000.00"
2010,New York Red Bulls,Brian,Nielsen,M,"$156,000.00","$156,000.00"
2010,Sporting Kansas City,Jack,Jewsbury,D,"$154,125.00","$145,000.00"
2010,Chivas USA,Zach,Thornton,GK,"$152,500.00","$145,000.00"
2010,Colorado Rapids,Jeff,Larentowicz,D,"$150,000.00","$150,000.00"
2010,FC Dallas,Ugo,Ihemelu,D,"$150,000.00","$150,000.00"
2010,Sporting Kansas City,Stephane,Auvray,M,"$148,125.00","$140,000.00"
2010,Philadelphia Union,Stefani,Miglioranzi,M,"$148,125.00","$125,000.00"
2010,Real Salt Lake,Nat,Borchers,D,"$147,500.00","$140,000.00"
2010,New York Red Bulls,Dane,Richards,M-F,"$146,500.00","$135,000.00"
2010,LA Galaxy,Chris,Birchall,M,"$145,125.00","$132,000.00"
2010,Houston Dynamo,Eddie,Robinson,D,"$145,000.00","$135,000.00"
2010,San Jose Earthquakes,Scott,Sealy,F,"$145,000.00","$138,000.00"
2010,Columbus Crew SC,Brian,Carroll,M,"$144,319.00","$140,569.00"
2010,Chivas USA,Michael,Umana,D,"$144,313.00","$132,000.00"
2010,LA Galaxy,Dema,Kovalenko,M,"$144,119.00","$136,500.00"
2010,Toronto FC,Jacob,Peterson,F,"$143,000.00","$125,000.00"
2010,Sporting Kansas City,Chance,Myers,D-M,"$142,000.00","$70,000.00"
2010,Sporting Kansas City,Jimmy,Nielsen,GK,"$141,667.00","$100,000.00"
2010,Colorado Rapids,Matt,Pickens,GK,"$137,500.00","$135,000.00"
2010,Chicago Fire FC,Corben,Bone,M,"$136,200.00","$75,000.00"
2010,Columbus Crew SC,William,Hesmer,GK,"$136,000.00","$125,000.00"
2010,Philadelphia Union,Chris,Seitz,GK,"$135,500.00","$100,000.00"
2010,Toronto FC,Stefan,Frei,GK,"$135,000.00","$80,000.00"
2010,Chivas USA,Marcelo,Saragosa,D-M,"$134,286.00","$130,000.00"
2010,New England Revolution,Nico,Colaluca,M,"$133,000.00","$100,000.00"
2010,Toronto FC,Fuad,Ibrahim,F,"$133,000.00","$100,000.00"
2010,Real Salt Lake,Nick,Rimando,GK,"$131,000.00","$120,000.00"
2010,Sporting Kansas City,Ryan,Smith,M-F,"$129,375.00","$125,000.00"
2010,New England Revolution,Cory,Gibbs,D,"$128,143.00","$121,000.00"
2010,Real Salt Lake,Alvaro,Saborio,F,"$128,125.00","$120,000.00"
2010,Columbus Crew SC,Frankie,Hejduk,M,"$127,500.00","$120,000.00"
2010,LA Galaxy,Todd,Dunivant,D,"$126,750.00","$120,000.00"
2010,Houston Dynamo,Richard,Mulrooney,M,"$125,000.00","$120,000.00"
2010,Real Salt Lake,Chris,Wingert,D,"$125,000.00","$125,000.00"
2010,San Jose Earthquakes,Jason,Hernandez,D,"$125,000.00","$125,000.00"
2010,San Jose Earthquakes,Ryan,Johnson,M,"$125,000.00","$125,000.00"
2010,FC Dallas,Peri,Marosevic,F,"$124,000.00","$75,000.00"
2010,DC United,Rodney,Wallace,M-D,"$124,000.00","$75,000.00"
2010,New England Revolution,Kevin,Alston,D,"$124,000.00","$75,000.00"
2010,New York Red Bulls,Jeremy,Hall,M,"$124,000.00","$75,000.00"
2010,New York Red Bulls,Seth,Stammler,M,"$123,900.00","$123,900.00"
2010,Seattle Sounders FC,Brad,Evans,F,"$123,750.00","$110,000.00"
2010,Houston Dynamo,Andrew,Hainault,D,"$123,125.00","$110,000.00"
2010,Columbus Crew SC,Danny,O'Rourke,D,"$122,500.00","$110,000.00"
2010,Philadelphia Union,Sebastian,Le Toux,M,"$122,000.00","$110,000.00"
2010,Seattle Sounders FC,John Kennedy,Hurtado,D,"$121,000.00","$120,000.00"
2010,Toronto FC,Raivis,Hscanovics,D,"$120,250.00","$114,000.00"
2010,Colorado Rapids,Claudio,Lopez,F,"$120,000.00","$120,000.00"
2010,Real Salt Lake,Robbie,Russell,D-M,"$119,751.00","$114,000.00"
2010,Houston Dynamo,Danny,Cruz,M,"$118,000.00","$75,000.00"
2010,Chicago Fire FC,Baggio,Husidic,M,"$117,000.00","$75,000.00"
2010,Seattle Sounders FC,Peter,Vagenas,M,"$117,000.00","$117,000.00"
2010,Philadelphia Union,Jack,McInerney,F,"$116,417.00","$52,250.00"
2010,Columbus Crew SC,Robbie,Rogers,M-F,"$115,000.00","$115,000.00"
2010,New York Red Bulls,Joel,Lindpere,M,"$115,000.00","$80,000.00"
2010,FC Dallas,Milton,Rodriguez,F,"$114,000.00","$84,000.00"
2010,Chivas USA,Ante,Jazic,D,"$113,500.00","$105,000.00"
2010,New York Red Bulls,Macoumba,Kandji,F,"$112,988.00","$85,000.00"
2010,Houston Dynamo,Anthony,Obodai,M,"$112,667.00","$96,000.00"
2010,FC Dallas,Daniel,Hernandez,M-D,"$112,500.00","$100,000.00"
2010,Real Salt Lake,Anthony,Beltran,D,"$110,500.00","$75,000.00"
2010,Philadelphia Union,Toni,Stahl,M,"$110,300.00","$40,000.00"
2010,Sporting Kansas City,Sunil,Chhetri,F,"$110,008.00","$100,008.00"
2010,Columbus Crew SC,Emilio,Renteria,F,"$109,875.00","$108,000.00"
2010,Toronto FC,Zachary,Herold,D,"$109,167.00","$60,000.00"
2010,Colorado Rapids,Ciaran,O'Brien,M,"$108,750.00","$75,000.00"
2010,Sporting Kansas City,Roger,Espinoza,M,"$108,750.00","$75,000.00"
2010,Chicago Fire FC,Marco,Pappa,M,"$108,000.00","$108,000.00"
2010,FC Dallas,Eric,Avila,M,"$108,000.00","$75,000.00"
2010,FC Dallas,Josh,Lambo,GK,"$108,000.00","$75,000.00"
2010,FC Dallas,Brek,Shea,M-D,"$108,000.00","$75,000.00"
2010,FC Dallas,Andrew,Wiedeman,F,"$108,000.00","$65,000.00"
2010,Real Salt Lake,Alex,Nimo,F-M,"$108,000.00","$75,000.00"
2010,DC United,Santino,Quaranta,M-F,"$107,500.00","$105,000.00"
2010,LA Galaxy,Israel,Sesay,F,"$107,083.00","$75,000.00"
2010,San Jose Earthquakes,Sam,Cronin,M,"$105,500.00","$57,500.00"
2010,FC Dallas,Bruno,Guarda,M,"$105,000.00","$75,000.00"
2010,Real Salt Lake,Ned,Grabavoy,M,"$105,000.00","$105,000.00"
2010,Toronto FC,Maxim,Usanov,D,"$102,250.00","$96,000.00"
2010,Sporting Kansas City,Craig,Rocastle,M,"$102,063.00","$96,000.00"
2010,LA Galaxy,Tristan,Bowen,F,"$101,364.00","$70,000.00"
2010,LA Galaxy,Chris,Klein,M,"$101,000.00","$96,000.00"
2010,San Jose Earthquakes,Chris,Leitch,D,"$101,000.00","$101,000.00"
2010,Chicago Fire FC,C.J.,Brown,D,"$100,560.00","$95,760.00"
2010,Chicago Fire FC,Krzystof,Krol,D,"$100,000.00","$100,000.00"
2010,Chivas USA,Jonathan,Bornstein,D,"$100,000.00","$100,000.00"
2010,Chivas USA,Eduardo,Lillingston,F,"$100,000.00","$100,000.00"
2010,DC United,Chris,Pontius,M-F,"$100,000.00","$100,000.00"
2010,Houston Dynamo,Ryan,Cochrane,D,"$100,000.00","$100,000.00"
2010,Seattle Sounders FC,Jeff,Parke,D,"$100,000.00","$100,000.00"
2010,DC United,Carey,Talley,D,"$99,996.00","$99,996.00"
2010,New York Red Bulls,Roy,Miller,M,"$99,996.00","$99,996.00"
2010,San Jose Earthquakes,Cornell,Glen,F,"$99,875.00","$85,000.00"
2010,LA Galaxy,Eddie,Lewis,M,"$99,333.00","$96,000.00"
2010,Philadelphia Union,Roger,Torres,M,"$99,125.00","$96,000.00"
2010,Sporting Kansas City,Michael,Harrington,M-D,"$97,266.00","$78,516.00"
2010,Chivas USA,Maykel,Galindo,F,"$96,498.00","$96,498.00"
2010,Houston Dynamo,Adrian,Serioux,D,"$96,000.00","$96,000.00"
2010,LA Galaxy,Mike,Magee,F,"$96,000.00","$93,500.00"
2010,Seattle Sounders FC,Pat,Noonan,F,"$96,000.00","$96,000.00"
2010,New York Red Bulls,Mike,Petke,D,"$95,000.00","$95,000.00"
2010,Chivas USA,Mariano,Trujillo,M,"$94,500.00","$94,500.00"
2010,Colorado Rapids,Colin,Clark,M,"$94,250.00","$89,250.00"
2010,Houston Dynamo,Cam,Weaver,F,"$93,250.00","$85,000.00"
2010,Toronto FC,Maicon,Santos,F,"$93,000.00","$93,000.00"
2010,New York Red Bulls,Carlos,Mendes,D,"$92,375.00","$89,250.00"
2010,San Jose Earthquakes,Jon,Busch,GK,"$90,800.00","$84,000.00"
2010,Toronto FC,Martin,Saric,M,"$90,000.00","$90,000.00"
2010,Real Salt Lake,Will,Johnson,F,"$89,891.00","$76,320.00"
2010,New England Revolution,Mkhokheli,Dube,F,"$89,000.00","$80,000.00"
2010,Colorado Rapids,Mehdi,Ballouchy,M,"$88,800.00","$88,800.00"
2010,Real Salt Lake,Andy,Williams,M,"$88,200.00","$88,200.00"
2010,Chicago Fire FC,Sean,Johnson,GK,"$88,000.00","$55,000.00"
2010,Chivas USA,Alan,Gordon,F,"$87,731.00","$87,731.00"
2010,Real Salt Lake,Robert,Findley,F,"$87,316.00","$73,566.00"
2010,LA Galaxy,Sean,Franklin,D,"$87,285.00","$73,535.00"
2010,LA Galaxy,Brian,Perk,GK,"$86,350.00","$52,250.00"
2010,Chivas USA,Osael,Romero,M,"$85,500.00","$80,000.00"
2010,LA Galaxy,Jovan,Kirovski,F,"$84,000.00","$84,000.00"
2010,New York Red Bulls,Chris,Albright,D,"$84,000.00","$84,000.00"
2010,Real Salt Lake,Pablo,Campos,F,"$83,597.00","$78,750.00"
2010,DC United,Marc,Burch,D,"$81,500.00","$79,000.00"
2010,Colorado Rapids,Omar,Cummings,F,"$80,250.00","$71,500.00"
2010,FC Dallas,Kevin,Hartman,GK,"$80,000.00","$75,000.00"
2010,LA Galaxy,,Dos Santos Cazumba Alex,D,"$80,000.00","$70,000.00"
2010,LA Galaxy,Juninho,Gomes,M,"$80,000.00","$70,000.00"
2010,LA Galaxy,Leonardo,Ribeiro Da Silva,D,"$80,000.00","$70,000.00"
2010,Toronto FC,Nick,LaBrocca,M,"$79,500.00","$77,000.00"
2010,New England Revolution,Sainey,Nyassi,M,"$76,750.00","$70,000.00"
2010,New York Red Bulls,Greg,Sutton,GK,"$76,500.00","$72,000.00"
2010,Columbus Crew SC,Jason,Garey,F,"$76,250.00","$75,000.00"
2010,Seattle Sounders FC,James,Riley,D,"$76,075.00","$72,450.00"
2010,FC Dallas,Jackson,Goncalves,D,"$75,870.00","$64,620.00"
2010,Seattle Sounders FC,Patrick,Ianni,D,"$75,600.00","$75,600.00"
2010,Chicago Fire FC,Calen,Carr,F,"$75,500.00","$71,250.00"
2010,Real Salt Lake,Fabian,Espindola,F,"$75,000.00","$75,000.00"
2010,San Jose Earthquakes,Joey,Gjertsen,M,"$73,625.00","$65,000.00"
2010,DC United,Devon,McTavish,D-M,"$72,500.00","$70,000.00"
2010,New England Revolution,Kenny,Mansally,F-M,"$72,500.00","$65,000.00"
2010,Chicago Fire FC,Deris,Umanzor,D,"$72,000.00","$72,000.00"
2010,Houston Dynamo,Joseph,Ngwenya,M/F,"$72,000.00","$72,000.00"
2010,Seattle Sounders FC,Leonardo,Gonzalez,D,"$72,000.00","$72,000.00"
2010,FC Dallas,Atiba,Harris,M-F,"$71,970.00","$68,970.00"
2010,Houston Dynamo,Lovel,Palmer,M,"$71,250.00","$60,000.00"
2010,Columbus Crew SC,Andy,Iro,D,"$71,110.00","$52,360.00"
2010,FC Dallas,Marvin,Chavez,M,"$70,000.00","$60,000.00"
2010,Sporting Kansas City,Nick,Kounenakis,D,"$70,000.00","$60,000.00"
2010,New England Revolution,Preston,Burpo,GK,"$70,000.00","$70,000.00"
2010,New York Red Bulls,Juan,Agudelo,F,"$70,000.00","$40,000.00"
2010,Toronto FC,Jon,Conway,GK,"$69,833.00","$60,000.00"
2010,Houston Dynamo,Tally,Hall,GK,"$69,375.00","$60,000.00"
2010,Seattle Sounders FC,Nathan,Sturgis,D-M,"$69,250.00","$65,000.00"
2010,Chivas USA,Blair,Gavin,M,"$69,000.00","$50,000.00"
2010,Seattle Sounders FC,Osvaldo,Alonso,M,"$68,738.00","$67,925.00"
2010,Chivas USA,Sal,Zizzo,F,"$68,250.00","$60,000.00"
2010,Chicago Fire FC,Gonzalo,Segares,D,"$67,750.00","$60,000.00"
2010,Chivas USA,Justin,Braun,F,"$67,500.00","$65,000.00"
2010,Toronto FC,Adrian,Cann,D,"$65,342.00","$56,592.00"
2010,Colorado Rapids,Andre,Akpan,F,"$65,000.00","$40,000.00"
2010,Philadelphia Union,Christian,Arrieta,D,"$64,500.00","$60,000.00"
2010,FC Dallas,Jair,Benitez,D,"$63,250.00","$42,000.00"
2010,New York Red Bulls,Andrew,Boyens,D,"$62,005.00","$57,005.00"
2010,Sporting Kansas City,Matt,Besler,D,"$61,850.00","$50,600.00"
2010,DC United,Julius,James,D,"$61,460.00","$52,085.00"
2010,DC United,Jed,Zayner,D,"$60,875.00","$57,000.00"
2010,FC Dallas,Bryan,Leyva,M,"$60,833.00","$45,000.00"
2010,LA Galaxy,Josh,Saunders,GK,"$60,609.00","$57,475.00"
2010,Chivas USA,Alex,Zotinca,D,"$60,000.00","$60,000.00"
2010,San Jose Earthquakes,Andre,Luiz Moreira,M,"$60,000.00","$60,000.00"
2010,DC United,Andy,Najar,M-F,"$58,996.00","$39,000.00"
2010,Sporting Kansas City,Ibrahim,Diop,M,"$58,250.00","$57,000.00"
2010,Colorado Rapids,Kosuke,Kimura,D,"$57,750.00","$57,750.00"
2010,Colorado Rapids,Scott,Palguta,D,"$57,750.00","$57,750.00"
2010,Seattle Sounders FC,Taylor,Graham,D,"$57,750.00","$57,750.00"
2010,Colorado Rapids,Anthony,Wallace,D-M,"$57,500.00","$57,500.00"
2010,FC Dallas,Kyle,Davies,D,"$57,500.00","$57,500.00"
2010,FC Dallas,Zach,Loyd,M,"$57,125.00","$40,000.00"
2010,New England Revolution,Darrius,Barnes,D,"$56,250.00","$55,000.00"
2010,Philadelphia Union,Jordan,Harvey,D,"$56,250.00","$55,000.00"
2010,Sporting Kansas City,Eric,Kronberg,GK,"$56,000.00","$56,000.00"
2010,San Jose Earthquakes,Tim,Ward,D,"$55,000.00","$55,000.00"
2010,Chivas USA,Dan,Kennedy,GK,"$54,996.00","$54,996.00"
2010,Chivas USA,Michael,Lahoud,M,"$54,475.00","$45,100.00"
2010,Colorado Rapids,Ian,Joyce,GK,"$54,000.00","$54,000.00"
2010,New England Revolution,Emmanuel,Osei,D,"$52,875.00","$47,250.00"
2010,Seattle Sounders FC,Tyson,Wahl,D,"$52,300.00","$49,400.00"
2010,New York Red Bulls,Austin,Da Luz,M,"$52,125.00","$40,000.00"
2010,Columbus Crew SC,Adam,Moffat,M,"$50,400.00","$50,400.00"
2010,New England Revolution,Khano,Smith,M-F,"$50,004.00","$50,004.00"
2010,Chicago Fire FC,Dasan,Robinson,D,"$49,200.00","$49,200.00"
2010,Colorado Rapids,Wells,Thompson,M,"$48,125.00","$40,000.00"
2010,Chivas USA,Jesus Andres,Padilla,F,"$48,000.00","$48,000.00"
2010,San Jose Earthquakes,Eduardo,Da Silva,F,"$48,000.00","$48,000.00"
2010,San Jose Earthquakes,Chris,Wondolowski,M,"$48,000.00","$48,000.00"
2010,San Jose Earthquakes,Omar,Jassey,M,"$47,500.00","$42,000.00"
2010,FC Dallas,Ruben,Luna,F,"$47,000.00","$45,000.00"
2010,DC United,Bill,Hamid,GK,"$46,667.00","$40,000.00"
2010,Toronto FC,Amadou,Sanyang,D,"$46,556.00","$40,000.00"
2010,Toronto FC,Emmanuel,Gomez,D,"$45,600.00","$40,000.00"
2010,LA Galaxy,AJ,DeLaGarza,D,"$45,100.00","$45,100.00"
2010,Chivas USA,Yamin,Cuesta,D,"$44,500.00","$42,000.00"
2010,Real Salt Lake,Collen,Warner,MF,"$43,750.00","$40,000.00"
2010,LA Galaxy,Michael,Stephens,M,"$42,500.00","$40,000.00"
2010,New England Revolution,Zack,Schilawski,F,"$42,500.00","$40,000.00"
2010,Seattle Sounders FC,Terry,Boss,GK,"$42,500.00","$40,000.00"
2010,Columbus Crew SC,Steven,Lenhart,F,"$42,333.00","$40,000.00"
2010,Seattle Sounders FC,Zach,Scott,D,"$42,008.00","$42,008.00"
2010,Chivas USA,Dario,Delgado,D,"$42,000.00","$42,000.00"
2010,Colorado Rapids,Danny,Earls,D-M,"$41,250.00","$40,000.00"
2010,Philadelphia Union,JT,Noone,M,"$40,012.00","$40,012.00"
2010,Columbus Crew SC,Leandre,Griffit,M,"$40,008.00","$40,008.00"
2010,DC United,Andrew,Quinn,GK,"$40,008.00","$40,008.00"
2010,Real Salt Lake,Nelson,Gonzalez,M-F,"$40,008.00","$40,008.00"
2010,Seattle Sounders FC,Miguel,Montano,F,"$40,008.00","$40,008.00"
2010,Chicago Fire FC,Michael,Banner,D,"$40,000.00","$40,000.00"
2010,Chicago Fire FC,Stefan,Dimitrov,F,"$40,000.00","$40,000.00"
2010,Chicago Fire FC,Andrew,Dykstra,GK,"$40,000.00","$40,000.00"
2010,Chicago Fire FC,Steven,Kinney,D,"$40,000.00","$40,000.00"
2010,Chicago Fire FC,Peter,Lowry,F-M,"$40,000.00","$40,000.00"
2010,Chicago Fire FC,Kwame,Watson-Siriboe,D,"$40,000.00","$40,000.00"
2010,Chivas USA,Carlos,Borja,M,"$40,000.00","$40,000.00"
2010,Chivas USA,Chukwudi,Chijindu,M,"$40,000.00","$40,000.00"
2010,Chivas USA,Jorge,Flores,F,"$40,000.00","$40,000.00"
2010,Chivas USA,Gerson,Mayen,M,"$40,000.00","$40,000.00"
2010,Chivas USA,Cesar,Zamora,M,"$40,000.00","$40,000.00"
2010,Chivas USA,Ben,Zemanski,M,"$40,000.00","$40,000.00"
2010,Columbus Crew SC,Eric,Brunner,D,"$40,000.00","$40,000.00"
2010,Columbus Crew SC,Kevin,Burns,M,"$40,000.00","$40,000.00"
2010,Columbus Crew SC,Shaun,Francis,D,"$40,000.00","$40,000.00"
2010,Columbus Crew SC,Andy,Gruenebaum,GK,"$40,000.00","$40,000.00"
2010,Columbus Crew SC,Duncan,Oughton,D,"$40,000.00","$40,000.00"
2010,Colorado Rapids,Quincy,Amarikwa,F,"$40,000.00","$40,000.00"
2010,Colorado Rapids,Steward,Ceus,GK,"$40,000.00","$40,000.00"
2010,Colorado Rapids,Mike,Holody,D,"$40,000.00","$40,000.00"
2010,Colorado Rapids,Ross,LaBauex,M,"$40,000.00","$40,000.00"
2010,Colorado Rapids,Ross,Schunk,F,"$40,000.00","$40,000.00"
2010,FC Dallas,Eric,Alexander,M,"$40,000.00","$40,000.00"
2010,FC Dallas,Edson,Edward,D,"$40,000.00","$40,000.00"
2010,FC Dallas,George,John,D,"$40,000.00","$40,000.00"
2010,FC Dallas,Jason,Yeisley,F,"$40,000.00","$40,000.00"
2010,DC United,Brandon,Barklage,M-F,"$40,000.00","$40,000.00"
2010,DC United,Adam,Cristman,F,"$40,000.00","$40,000.00"
2010,DC United,Jordan,Graye,D,"$40,000.00","$40,000.00"
2010,DC United,Stephen,King,M,"$40,000.00","$40,000.00"
2010,DC United,Kurt,Morsink,M,"$40,000.00","$40,000.00"
2010,DC United,Juan,Pena,D,"$40,000.00","$40,000.00"
2010,DC United,Barry,Rice,D,"$40,000.00","$40,000.00"
2010,Houston Dynamo,Samuel,Appiah,M,"$40,000.00","$40,000.00"
2010,Houston Dynamo,Corey,Ashe,M,"$40,000.00","$40,000.00"
